AÑO,SERVICIO,REGIÓN,NOMBRE,INVERSIÓN (MILES DE $ AÑO 2021),PROGRAMA
2019,Dirección de Vialidad,Antofagasta,MEJORAMIENTO PASO FRONTERIZO RUTA 21-CH SECTOR: CEBOLLAR - OLLAGUE,68.32340042126066,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Antofagasta,MEJORAMIENTO PASO FRONTERIZO RUTA 21-CH SECTOR: CEBOLLAR - OLLAGUE,132696.07673959256,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Antofagasta,CONSTRUCCION CONEXIÓN VIAL RUTA COSTERA SECTOR: CALETA EL COBRE - CALETA COLOSO,60.28624031873762,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Antofagasta,CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL REGION DE ANTOFAGASTA (2019-2024),128.6096407399983,CONSERVACION VIAL
2019,Dirección de Vialidad,Antofagasta,CONSERVACION CAMINOS BASICOS REGION DE ANTOFAGASTA 2019-2020,128.6096407399983,CONSERVACION VIAL
2019,Dirección de Vialidad,Antofagasta,CONSERVACION CAMINOS BASICOS REGION DE ANTOFAGASTA 2019-2020,391127.57780959,CONSERVACION VIAL
2019,Dirección de Vialidad,Antofagasta,CONSERVACION CAMINOS BASICOS REGION DE ANTOFAGASTA 2019-2020,478.22287396411605,CONSERVACION VIAL
2019,Dirección de Vialidad,Antofagasta,CONSERVACION RED VIAL ADMINISTRACION DIRECTA REGION DE ANTOFAGASTA AÑO 2019,5061013.245742368,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTA C-495 , EL TRÁNSITO -JUNTA DE VALERIANO, ETAPA II",3664.9654712428646,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTA C-46, VALLENAR HUASCO",43672.25744828701,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTA C-46, VALLENAR HUASCO",10091.102573392394,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTA C-46, VALLENAR HUASCO",313694.85775855696,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Atacama,REPOSICIÓN PUENTE NICOLASA EN RUTA C-530,104.07594564280316,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTA C-495 SECTOR:  LA FRAGUA - J. DE VALERIANO, ALTO DEL CARMEN",6617.018038966634,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO PASO FRONTERIZO PIRCAS NEGRAS S:LOS CASTAÑOS- PIRCAS N.,9519.457137673715,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO RUTA C-35 SECTOR: LOS LOROS(KM 53)-JUNTAS(KM 88),80295.990111374,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Atacama,"CONSTRUCCIÓN CICLOVIAS SECTOR COPAYAPU Y RUTA 5, COPIAPÓ",121.23811517826313,VIALIDAD URBANA
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO TALUDES C-527, SECTOR ACCESO NORTE A VALLENAR",88381.10929026868,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO TALUDES C-527, SECTOR ACCESO NORTE A VALLENAR",541361.1084079073,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO AVDA COPAYAPU RUTA 31 CH, COPIAPÓ",40522.526501048866,VIALIDAD URBANA
2019,Dirección de Vialidad,Atacama,CONSTRUCCION PUENTE HUASCO Y P. SUPERIOR FF.CC EN RUTA COSTERA,225821.29803687465,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Atacama,CONSERVACION RED VIAL ATACAMA (2015-2016-2017),481555.0695564209,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION RED VIAL ATACAMA (2015-2016-2017),13984006.773537835,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION RED VIAL ATACAMA (2015-2016-2017),5723.451059414868,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTAS C-120, C-112 Y C-110 SECTOR: CHAÑARAL-PAN DE AZUCAR - RUTA 5",2308.3085712837305,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Atacama,CONSERVACION CAMINOS BASICOS REGION DE ATACAMA 2016-2018,21600.638963768888,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION CAMINOS BASICOS REGION DE ATACAMA 2016-2018,1965006.4539439455,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION CAMINOS BASICOS REGION DE ATACAMA 2016-2018,689.1751694666293,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION GLOBAL MIXTO CAMINOS RED VIAL III REGION 2016-2020,818095.0088275773,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION GLOBAL MIXTO CAMINOS RED VIAL III REGION 2016-2020,11905024.541139865,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION GLOBAL MIXTO CAMINOS RED VIAL III REGION 2016-2020,13163.293559100017,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO PUENTE BRASIL EN RUTA C-48 Y ACCESOS, VALLENAR",60.28624031873762,VIALIDAD URBANA
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO PUENTE BRASIL EN RUTA C-48 Y ACCESOS, VALLENAR",29274.994852127642,VIALIDAD URBANA
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTA 5, SECTOR PASADA POR CHAÑARAL",5353.096524650375,CAMINOS NACIONALES
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO RUTA 31 CH SECTOR: PORTEZUELO 3 CRUCES - PASO SAN FRANCISCO,81965.6568072852,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO RUTA 31 CH SECTOR: PORTEZUELO 3 CRUCES - PASO SAN FRANCISCO,1477830.758785562,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO RUTA 31 CH SECTOR: PORTEZUELO 3 CRUCES - PASO SAN FRANCISCO,321.61242229068273,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Atacama,REPOSICIÓN PUENTE NICOLAS NARANJO EN RUTA C-495,75151.25766248259,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO PASO SAN  FRANCISCO SECTOR: PEDERNALES - SALAR DE MARICUNGA,70511.69336151467,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO PASO SAN  FRANCISCO SECTOR: PEDERNALES - SALAR DE MARICUNGA,1516525.6079369178,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO VARIOS PUENTES DE LA REGIÓN DE ATACAMA,438919.08984073636,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO PUENTE DIEGO DE ALMAGRO EN RUTA C-17,84655.71432726059,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,"CONSTRUCCION RUTA COSTERA, SECTOR: LIMITE IV REGIÓN - HUASCO",324113.61516487726,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO NUDOS VIALES 31-CH COPIAPO Y C-354 CALDERA,51780.381947823575,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO NUDOS VIALES 31-CH COPIAPO Y C-354 CALDERA,214301.25582237056,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Atacama,CONSERVACION ELEMENTOS DE SEGURIDAD VIAL REGION DE ATACAMA 2018-2019,389842.5057038863,"SEGURIDAD VIAL, CICLOVIAS Y PASARELAS"
2019,Dirección de Vialidad,Atacama,CONSERVACION ELEMENTOS DE SEGURIDAD VIAL REGION DE ATACAMA 2018-2019,183.78191212724576,"SEGURIDAD VIAL, CICLOVIAS Y PASARELAS"
2019,Dirección de Vialidad,Atacama,CONSERVACIÓN RED VIAL REGIÓN DE ATACAMA (2018-2020),286.2422399526026,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACIÓN RED VIAL REGIÓN DE ATACAMA (2018-2020),404084.9425675212,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACIÓN RED VIAL REGIÓN DE ATACAMA (2018-2020),2257030.659402075,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACIÓN RED VIAL REGIÓN DE ATACAMA (2018-2020),390.5336013043986,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACIÓN CAMINOS BÁSICOS REGIÓN DE ATACAMA 2018-2020,266973.1992294952,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACIÓN CAMINOS BÁSICOS REGIÓN DE ATACAMA 2018-2020,4065579.1189093916,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACIÓN CAMINOS BÁSICOS REGIÓN DE ATACAMA 2018-2020,1240.5241370840015,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO RUTA C-354 S CALDERA - BAHIA INGLESA,187993.2870838988,VIALIDAD URBANA
2019,Dirección de Vialidad,Atacama,CONSERVACION SISTEMA DE SEÑALIZACION INFORMATIVA REGION DE ATACAMA 2018,716758.7449445517,"SEGURIDAD VIAL, CICLOVIAS Y PASARELAS"
2019,Dirección de Vialidad,Atacama,CONSERVACION SISTEMA DE SEÑALIZACION INFORMATIVA REGION DE ATACAMA 2018,91.89203314216785,"SEGURIDAD VIAL, CICLOVIAS Y PASARELAS"
2019,Dirección de Vialidad,Atacama,MEJORAMIENTO RUTA C-13 S: CRUCE RUTA 5 - EL SALADO - D. DE ALMAGRO,432414.722369709,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,CONSERVACION CAMINOS BASICOS REGION DE ATACAMA 2019-2020,207.42594034630042,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION CAMINOS BASICOS REGION DE ATACAMA 2019-2020,188488.5051802239,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION CAMINOS BASICOS REGION DE ATACAMA 2019-2020,275.67179111232366,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,CONSERVACION RED VIAL ADMINISTRACION DIRECTA REGION DE ATACAMA AÑO 2019,4817145.085240613,CONSERVACION VIAL
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO RUTA C-350, SECTOR: CERRILLOS - LOS LOROS",72.34305755106715,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Atacama,"MEJORAMIENTO PUENTE LOS GUINDOS, FREIRINA",249.1831984560185,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,CONSTRUCCIÓN MEJORAMIENTO RUTA D-705 SECTOR: EL ARENAL (ILLAPEL) - AUCO - LOS POZOS,223880.7967095966,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,MEJORAMIENTO CAMINO 64D305 ALTOVALSOL - LAS ROJAS - PELICANA,42399.95518581238,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,MEJORAMIENTO CAMINO 64D825 SECTOR: SALAMANCA - QUELÉN BAJO,741576.609982579,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,MEJORAMIENTO CAMINO 64D825 SECTOR: SALAMANCA - QUELÉN BAJO,712.1417152809015,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,MEJORAMIENTO ACCESO PUERTO DE COQUIMBO DESDE RUTA 5 NORTE,147288.63844876047,VIALIDAD URBANA
2019,Dirección de Vialidad,Coquimbo,REPOSICIÓN LABORATORIO DE VIALIDAD REGIÓN DE COQUIMBO,7527.927060170868,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,"CONSTRUCCIÓN ENLACE JUAN ANTONIO RÍOS EN RUTA 5, COQUIMBO",9811.750404891925,VIALIDAD URBANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 41CH SECTOR: JUNTAS DEL TORO - PUENTE EL CAMARÓN, VICUÑA",318810.3270604602,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 41CH SECTOR: JUNTAS DEL TORO - PUENTE EL CAMARÓN, VICUÑA",5414355.033000866,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 41CH SECTOR: JUNTAS DEL TORO - PUENTE EL CAMARÓN, VICUÑA",5849.6135777007075,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 41 CH SECTOR: PUENTE EL CAMARÓN - LA LAGUNA, COMUNA DE VICUÑA",94213.98291322355,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN GLOBAL MIXTA REGIÓN DE COQUIMBO AÑO 2013,51457.81738809914,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-605, SECTOR MANQUEHUA-SORUCO",64.30482036999915,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-605, SECTOR MANQUEHUA-SORUCO",234803.1228022011,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-605, SECTOR MANQUEHUA-SORUCO",265.2812143890538,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-605, SECTOR MANQUEHUA-SORUCO",3716567.227253556,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-605, SECTOR MANQUEHUA-SORUCO",3271.831802330922,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-595, SECTOR: EL PUERTO - SERÓN",2009608.6803953685,PAVIMENTOS BASICOS
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-595, SECTOR: EL PUERTO - SERÓN",2003.8292374077937,PAVIMENTOS BASICOS
2019,Dirección de Vialidad,Coquimbo,CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL IV REGION 2015-2019,240415.41181622588,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL IV REGION 2015-2019,137.2014962931779,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL IV REGION 2015-2019,3005438.0304296333,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL IV REGION 2015-2019,4852.248538770739,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION RED VIAL COQUIMBO (2015-2016-2017),615018.8243352298,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION RED VIAL COQUIMBO (2015-2016-2017),1010.789745914402,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-81 SECTOR: ILLAPEL - SALAMANCA, ETAPA II",316661.09221948223,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-81 SECTOR: ILLAPEL - SALAMANCA, ETAPA II",7542.871524982246,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-81 SECTOR: ILLAPEL - SALAMANCA, ETAPA II",11917129.815058855,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-81 SECTOR: ILLAPEL - SALAMANCA, ETAPA II",6130.173151250079,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-110, SECTOR CRUCE RUTA 5 - LOS CHOROS",2288.9351594954587,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,CONSERVACION CAMINOS BASICOS REGION DE COQUIMBO 2016-2018,1442556.8963505223,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION CAMINOS BASICOS REGION DE COQUIMBO 2016-2018,965.3262605314621,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 597, SECTOR: CARÉN-TULAHUÉN, PROVINCIA LIMARÍ, IV REGIÓN",340346.5922708322,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 597, SECTOR: CARÉN-TULAHUÉN, PROVINCIA LIMARÍ, IV REGIÓN",2365.5628354983937,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 597, SECTOR: CARÉN-TULAHUÉN, PROVINCIA LIMARÍ, IV REGIÓN",12418714.691764576,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA 597, SECTOR: CARÉN-TULAHUÉN, PROVINCIA LIMARÍ, IV REGIÓN",3698.6877234071494,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,"CONSTRUCCION RUTA DE ACCESO CALETA DE HUENTELAUQUÉN, CHOAPA",76.36271468087364,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Coquimbo,"CONSTRUCCION RUTA DE ACCESO CALETA DE HUENTELAUQUÉN, CHOAPA",30898.916945155655,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN GLOBAL MIXTA CAMINOS RED VIAL IV REGIÓN 2017-2021,954110.877522951,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN GLOBAL MIXTA CAMINOS RED VIAL IV REGIÓN 2017-2021,10030278.916117016,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN GLOBAL MIXTA CAMINOS RED VIAL IV REGIÓN 2017-2021,21098.124737380196,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-37 E, SECTOR TILAMA-CAIMANES, PROV. CHOAPA",34.16170021063033,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-605, SECTOR PUNITAQUI - MANQUEHUA",58.98189820078594,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO RUTA D-605, SECTOR PUNITAQUI - MANQUEHUA",11515.910541205594,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,AMPLIACIÓN RUTA 41-CH SECTOR: BIFURCACIÓN LAS ROJAS - BIFURCACIÓN  A MARQUESA,95736.63808145403,RUTAS INTERNACIONALES
2019,Dirección de Vialidad,Coquimbo,AMPLIACIÓN TERCERAS PISTAS RUTA D-51 SECTOR: CUESTA SAN ANTONIO - ANDACOLLO,2154.1570899284507,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN RED VIAL REGIÓN DE COQUIMBO (2018 - 2020),435.65134447440505,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN RED VIAL REGIÓN DE COQUIMBO (2018 - 2020),3583347.684955718,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN RED VIAL REGIÓN DE COQUIMBO (2018 - 2020),8573.32118557788,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN GLOBAL MIXTA CAMINOS RED VIAL IV REGIÓN (2018-2022),47494.70472774618,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN GLOBAL MIXTA CAMINOS RED VIAL IV REGIÓN (2018-2022),161539.8351922016,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN CAMINOS BÁSICOS REGIÓN DE COQUIMBO 2018-2020,9155615.418984355,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACIÓN CAMINOS BÁSICOS REGIÓN DE COQUIMBO 2018-2020,10092.811897043252,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-37 E, SECTOR TUNEL LAS PALMAS - TILAMA",2648220.197232043,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-37 E, SECTOR TUNEL LAS PALMAS - TILAMA",6612.185187535379,RUTA PRECORDILLERANA
2019,Dirección de Vialidad,Coquimbo,"REPOSICION PUENTE MARQUESA EN RUTA D-215, COMUNA VICUÑA, REGIÓN DE COQUIMBO",134065.16958843183,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-595, SECTOR: SERÓN-HURTADO, PROVINCIA DE LIMARÍ",15778.795702192994,PAVIMENTOS BASICOS
2019,Dirección de Vialidad,Coquimbo,CONSERVACION CAMINOS BASICOS REGION DE COQUIMBO 2019-2020,164.00782712024753,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION CAMINOS BASICOS REGION DE COQUIMBO 2019-2020,935232.5039588875,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION CAMINOS BASICOS REGION DE COQUIMBO 2019-2020,1989.1497339184762,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSERVACION RED VIAL ADMINISTRACION DIRECTA REGION DE COQUIMBO AÑO 2019,4894555.089705133,CONSERVACION VIAL
2019,Dirección de Vialidad,Coquimbo,CONSTRUCCION PUENTE SOBRE ESTERO PUNITAQUI EN RUTA D-607,64.30482036999915,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CONEXIÓN VIAL QUEBRADA SECA - TONGOY, REGIÓN DE COQUIMBO",60.28624031873762,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-875, S. EMBALSE CULIMO - TILAMA, LOS VILOS",34.16170021063033,PAVIMENTOS BASICOS
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO CBI RUTA D-875, S. EMBALSE CULIMO - TILAMA, LOS VILOS",239153.78878752454,PAVIMENTOS BASICOS
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO PUENTE EL TOME EN RUTA D-517, COMUNA DE MONTE PATRIA",40.190108826795104,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,"MEJORAMIENTO PUENTE EL TOME EN RUTA D-517, COMUNA DE MONTE PATRIA",19710.537372845323,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,MEJORAMIENTO PUENTE MONTE GRANDE RUTA D-487 COMUNA DE PAIHUANO,40.190108826795104,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Coquimbo,MEJORAMIENTO PUENTE MONTE GRANDE RUTA D-487 COMUNA DE PAIHUANO,11060.283698036283,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,MEJORAMIENTO RUTA F-30-E S: CEMENTERIO CONCON - ROTONDA CONCON,353034.0346829241,VIALIDAD URBANA
2019,Dirección de Vialidad,Valparaíso,MEJORAMIENTO RUTA F-30-E S: CEMENTERIO CONCON - ROTONDA CONCON,4020.919465861187,VIALIDAD URBANA
2019,Dirección de Vialidad,Valparaíso,MEJORAMIENTO RUTA F-30-E S: CEMENTERIO CONCON - ROTONDA CONCON,3667635.548955831,VIALIDAD URBANA
2019,Dirección de Vialidad,Valparaíso,REPOSICIÓN RUTA F-50 SECTOR: LO OROZCO - QUILPUÉ,1548.326258271153,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Valparaíso,REPOSICIÓN RUTA F-50 SECTOR: LO OROZCO - QUILPUÉ,29619.659986516195,MEJORAMIENTO RED VIAL REGIONAL PRINCIPAL
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE LO ROJAS, PROVINCIA DE QUILLOTA",30503.27476031249,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE LO ROJAS, PROVINCIA DE QUILLOTA",184287.9247047485,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE LO ROJAS, PROVINCIA DE QUILLOTA",472988.2722355899,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE LO ROJAS, PROVINCIA DE QUILLOTA",808.3603729381906,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE SANTA JULIA EN RUTA E-325, PROV. DE PETORCA",144.70334835885376,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE SANTA JULIA EN RUTA E-325, PROV. DE PETORCA",109506.57566651278,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE SANTA JULIA EN RUTA E-325, PROV. DE PETORCA",1183172.2206201374,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"CONSTRUCCIÓN PUENTE SANTA JULIA EN RUTA E-325, PROV. DE PETORCA",1102.6882415278396,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"MEJORAMIENTO PAVIMENTO RUTA G-814 LEYDA - CUNCUMÉN, PROVINCIA  SAN ANTONIO",604538.0670566256,MEJORAMIENTO RED VIAL REGIONAL SECUNDARIA
2019,Dirección de Vialidad,Valparaíso,"MEJORAMIENTO RUTA F-216 SECTOR: VALLE ALEGRE - CRUCE RUTA F-30-E, COMUNA DE QUINTEROS",260573.467784954,DESARROLLO VIAL AREAS COSTERAS
2019,Dirección de Vialidad,Valparaíso,"MEJORAMIENTO RUTA F-216 SECTOR: VALLE ALEGRE - CRUCE RUTA F-30-E, COMUNA DE QUINTEROS",13576.694614992552,DESARROLLO VIAL AREAS COSTERAS
